id;wkt
1637;LINESTRING(922875 1.92206e+06 1215.5,922897 1.92208e+06 1215.5,922900 1.92208e+06 1215.5,922902 1.92208e+06 1215.5,922925 1.92208e+06 1215.5,922928 1.92208e+06 1215.5,922931 1.92208e+06 1215.5,922941 1.92207e+06 1215.5,922942 1.92205e+06 1215.5,922945 1.92204e+06 1215.5,922945 1.92202e+06 1215.5,922946 1.92202e+06 1215.5,922949 1.922e+06 1215.5,922949 1.922e+06 1215.5,922950 1.922e+06 1215.5,922954 1.92198e+06 1215.5,922954 1.92198e+06 1215.5,922957 1.92196e+06 1215.5,922959 1.92195e+06 1215.5,922961 1.92194e+06 1215.5,922966 1.92192e+06 1215.5,922968 1.92192e+06 1215.5,922975 1.92191e+06 1215.5,922982 1.92191e+06 1215.5,923000 1.9219e+06 1215.5,923002 1.9219e+06 1215.5,923018 1.9219e+06 1215.5,923024 1.9219e+06 1215.5,923025 1.9219e+06 1215.5,923045 1.92189e+06 1215.5,923050 1.92189e+06 1215.5,923061 1.92189e+06 1215.5,923071 1.92188e+06 1215.5,923073 1.92187e+06 1215.5,923075 1.92187e+06 1215.5,923086 1.92186e+06 1215.5,923096 1.92185e+06 1215.5,923098 1.92185e+06 1215.5,923100 1.92184e+06 1215.5,923108 1.92183e+06 1215.5,923110 1.92182e+06 1215.5,923114 1.92181e+06 1215.5,923119 1.9218e+06 1215.5,923120 1.92179e+06 1215.5,923125 1.92178e+06 1215.5,923126 1.92178e+06 1215.5,923128 1.92178e+06 1215.5,923134 1.92176e+06 1215.5,923150 1.92175e+06 1215.5,923151 1.92175e+06 1215.5,923175 1.92175e+06 1215.5,923176 1.92175e+06 1215.5,923200 1.92176e+06 1215.5,923207 1.92176e+06 1215.5,923225 1.92176e+06 1215.5,923238 1.92176e+06 1215.5,923250 1.92176e+06 1215.5,923264 1.92176e+06 1215.5,923275 1.92176e+06 1215.5,923286 1.92176e+06 1215.5,923300 1.92175e+06 1215.5,923302 1.92175e+06 1215.5,923306 1.92175e+06 1215.5,923316 1.92174e+06 1215.5,923325 1.92173e+06 1215.5,923330 1.92173e+06 1215.5,923334 1.92172e+06 1215.5,923341 1.92172e+06 1215.5,923350 1.9217e+06 1215.5,923351 1.9217e+06 1215.5,923351 1.9217e+06 1215.5,923359 1.92168e+06 1215.5,923363 1.92168e+06 1215.5,923366 1.92167e+06 1215.5,923374 1.92165e+06 1215.5,923374 1.92165e+06 1215.5,923375 1.92164e+06 1215.5,923378 1.92163e+06 1215.5,923378 1.92162e+06 1215.5,923380 1.9216e+06 1215.5,923380 1.9216e+06 1215.5,923380 1.92158e+06 1215.5,923379 1.92158e+06 1215.5,923378 1.92155e+06 1215.5,923377 1.92155e+06 1215.5,923375 1.92153e+06 1215.5,923374 1.92152e+06 1215.5,923373 1.92152e+06 1215.5,923368 1.9215e+06 1215.5,923360 1.92149e+06 1215.5,923357 1.92148e+06 1215.5,923350 1.92147e+06 1215.5,923339 1.92146e+06 1215.5,923325 1.92146e+06 1215.5,923313 1.92146e+06 1215.5,923300 1.92147e+06 1215.5,923295 1.92147e+06 1215.5,923288 1.92148e+06 1215.5,923280 1.92148e+06 1215.5,923275 1.92149e+06 1215.5,923267 1.92149e+06 1215.5,923258 1.9215e+06 1215.5,923254 1.9215e+06 1215.5,923250 1.92151e+06 1215.5,923242 1.92152e+06 1215.5,923238 1.92152e+06 1215.5,923233 1.92153e+06 1215.5,923225 1.92155e+06 1215.5,923224 1.92155e+06 1215.5,923223 1.92155e+06 1215.5,923214 1.92156e+06 1215.5,923208 1.92158e+06 1215.5,923205 1.92158e+06 1215.5,923200 1.92159e+06 1215.5,923193 1.92159e+06 1215.5,923186 1.9216e+06 1215.5,923181 1.92161e+06 1215.5,923175 1.92161e+06 1215.5,923163 1.92161e+06 1215.5,923150 1.92162e+06 1215.5,923132 1.9216e+06 1215.5,923131 1.92158e+06 1215.5,923128 1.92158e+06 1215.5,923131 1.92156e+06 1215.5,923131 1.92155e+06 1215.5,923133 1.92153e+06 1215.5,923133 1.92152e+06 1215.5,923136 1.92151e+06 1215.5,923137 1.9215e+06 1215.5,923140 1.92149e+06 1215.5,923141 1.92148e+06 1215.5,923143 1.92147e+06 1215.5,923145 1.92145e+06 1215.5,923146 1.92145e+06 1215.5,923149 1.92142e+06 1215.5,923149 1.92142e+06 1215.5,923150 1.92142e+06 1215.5,923152 1.9214e+06 1215.5,923152 1.9214e+06 1215.5,923154 1.92138e+06 1215.5,923155 1.92138e+06 1215.5,923155 1.92136e+06 1215.5,923156 1.92135e+06 1215.5,923157 1.92133e+06 1215.5,923158 1.92132e+06 1215.5,923155 1.9213e+06 1215.5,923155 1.9213e+06 1215.5,923150 1.92129e+06 1215.5,923138 1.92128e+06 1215.5,923125 1.92127e+06 1215.5,923074 1.92125e+06 1215.5,923075 1.92125e+06 1215.5,923076 1.92125e+06 1215.5,923100 1.92126e+06 1215.5,923117 1.92127e+06 1215.5)
1638;LINESTRING(924450 1.92206e+06 1215.5,924462 1.92208e+06 1215.5,924475 1.92208e+06 1215.5,924481 1.92208e+06 1215.5,924500 1.92208e+06 1215.5,924502 1.92208e+06 1215.5,924506 1.92208e+06 1215.5,924517 1.92207e+06 1215.5,924525 1.92206e+06 1215.5,924532 1.92206e+06 1215.5,924546 1.92205e+06 1215.5,924548 1.92205e+06 1215.5,924550 1.92205e+06 1215.5,924569 1.92204e+06 1215.5,924575 1.92204e+06 1215.5,924594 1.92204e+06 1215.5,924600 1.92204e+06 1215.5,924621 1.92205e+06 1215.5,924625 1.92205e+06 1215.5,924637 1.92205e+06 1215.5,924650 1.92205e+06 1215.5,924672 1.92207e+06 1215.5,924675 1.92207e+06 1215.5,924676 1.92208e+06 1215.5)
1639;LINESTRING(977775 1.92207e+06 1215.5,977793 1.92208e+06 1215.5,977800 1.92208e+06 1215.5,977807 1.92208e+06 1215.5,977825 1.92209e+06 1215.5,977846 1.9221e+06 1215.5,977850 1.9221e+06 1215.5,977863 1.9221e+06 1215.5)
1640;LINESTRING(978447 1.9221e+06 1215.5,978425 1.92208e+06 1215.5,978424 1.92208e+06 1215.5,978422 1.92207e+06 1215.5,978408 1.92205e+06 1215.5,978400 1.92204e+06 1215.5,978393 1.92202e+06 1215.5,978381 1.92201e+06 1215.5,978377 1.922e+06 1215.5,978375 1.922e+06 1215.5,978361 1.92198e+06 1215.5,978350 1.92196e+06 1215.5,978346 1.92195e+06 1215.5,978338 1.92194e+06 1215.5,978330 1.92192e+06 1215.5,978325 1.92191e+06 1215.5,978316 1.9219e+06 1215.5,978300 1.92189e+06 1215.5,978254 1.92188e+06 1215.5,978275 1.92188e+06 1215.5,978289 1.92189e+06 1215.5)
1641;LINESTRING(922500 1.92184e+06 1215.5,922506 1.92185e+06 1215.5,922507 1.92186e+06 1215.5,922507 1.92188e+06 1215.5,922505 1.92188e+06 1215.5,922500 1.92189e+06 1215.5,922494 1.92189e+06 1215.5,922490 1.9219e+06 1215.5,922483 1.92191e+06 1215.5,922475 1.92192e+06 1215.5,922471 1.92192e+06 1215.5,922469 1.92192e+06 1215.5,922460 1.92194e+06 1215.5,922450 1.92195e+06 1215.5,922449 1.92195e+06 1215.5,922449 1.92195e+06 1215.5,922439 1.92196e+06 1215.5,922431 1.92198e+06 1215.5,922429 1.92198e+06 1215.5,922425 1.92199e+06 1215.5,922420 1.92199e+06 1215.5,922417 1.922e+06 1215.5,922414 1.92201e+06 1215.5,922410 1.92202e+06 1215.5,922418 1.92204e+06 1215.5,922419 1.92205e+06 1215.5,922425 1.92205e+06 1215.5,922430 1.92206e+06 1215.5,922450 1.92206e+06 1215.5,922466 1.92207e+06 1215.5,922475 1.92207e+06 1215.5,922492 1.92207e+06 1215.5,922500 1.92207e+06 1215.5,922515 1.92207e+06 1215.5,922525 1.92206e+06 1215.5,922538 1.92206e+06 1215.5,922550 1.92206e+06 1215.5,922561 1.92206e+06 1215.5,922575 1.92206e+06 1215.5,922581 1.92206e+06 1215.5,922596 1.92205e+06 1215.5,922599 1.92205e+06 1215.5,922600 1.92205e+06 1215.5,922615 1.92204e+06 1215.5,922625 1.92204e+06 1215.5,922631 1.92203e+06 1215.5,922642 1.92202e+06 1215.5,922647 1.92202e+06 1215.5,922650 1.92202e+06 1215.5,922661 1.92201e+06 1215.5,922675 1.922e+06 1215.5,922675 1.922e+06 1215.5,922675 1.922e+06 1215.5,922685 1.92198e+06 1215.5,922693 1.92198e+06 1215.5,922696 1.92197e+06 1215.5,922700 1.92197e+06 1215.5,922711 1.92196e+06 1215.5,922725 1.92195e+06 1215.5,922730 1.92195e+06 1215.5,922750 1.92196e+06 1215.5,922775 1.92198e+06 1215.5,922785 1.922e+06 1215.5,922775 1.92198e+06 1215.5)
1642;LINESTRING(915350 1.92202e+06 1215.5,915357 1.92202e+06 1215.5,915375 1.92203e+06 1215.5,915382 1.92203e+06 1215.5,915400 1.92204e+06 1215.5,915421 1.92205e+06 1215.5,915425 1.92205e+06 1215.5,915430 1.92205e+06 1215.5)
1643;LINESTRING(922800 1.92202e+06 1215.5,922801 1.92202e+06 1215.5,922825 1.92204e+06 1215.5,922846 1.92205e+06 1215.5,922850 1.92205e+06 1215.5,922854 1.92205e+06 1215.5)
1644;LINESTRING(977700 1.92202e+06 1215.5,977702 1.92202e+06 1215.5,977725 1.92204e+06 1215.5,977734 1.92205e+06 1215.5)
1645;LINESTRING(974503 1.9215e+06 1215.5,974500 1.9215e+06 1215.5,974494 1.92149e+06 1215.5,974475 1.92148e+06 1215.5,974463 1.92149e+06 1215.5,974450 1.92149e+06 1215.5,974445 1.92149e+06 1215.5,974433 1.9215e+06 1215.5,974428 1.9215e+06 1215.5,974425 1.9215e+06 1215.5,974411 1.92151e+06 1215.5,974400 1.92152e+06 1215.5,974394 1.92152e+06 1215.5,974376 1.92152e+06 1215.5,974375 1.92153e+06 1215.5,974375 1.92153e+06 1215.5,974358 1.92153e+06 1215.5,974350 1.92154e+06 1215.5,974341 1.92154e+06 1215.5,974325 1.92155e+06 1215.5,974324 1.92155e+06 1215.5,974320 1.92155e+06 1215.5,974306 1.92156e+06 1215.5,974300 1.92156e+06 1215.5,974289 1.92156e+06 1215.5,974275 1.92157e+06 1215.5,974272 1.92157e+06 1215.5,974265 1.92158e+06 1215.5,974254 1.92158e+06 1215.5,974250 1.92158e+06 1215.5,974236 1.92159e+06 1215.5,974225 1.92159e+06 1215.5,974216 1.92159e+06 1215.5,974200 1.9216e+06 1215.5,974197 1.9216e+06 1215.5,974184 1.9216e+06 1215.5,974177 1.9216e+06 1215.5,974175 1.9216e+06 1215.5,974164 1.92161e+06 1215.5,974163 1.92162e+06 1215.5,974164 1.92164e+06 1215.5,974165 1.92165e+06 1215.5,974165 1.92167e+06 1215.5,974165 1.92168e+06 1215.5,974162 1.92169e+06 1215.5,974151 1.9217e+06 1215.5,974151 1.9217e+06 1215.5,974150 1.9217e+06 1215.5,974134 1.92171e+06 1215.5,974125 1.92171e+06 1215.5,974117 1.92172e+06 1215.5,974102 1.92172e+06 1215.5,974101 1.92173e+06 1215.5,974100 1.92173e+06 1215.5,974085 1.92173e+06 1215.5,974075 1.92174e+06 1215.5,974066 1.92174e+06 1215.5,974050 1.92174e+06 1215.5,974045 1.92175e+06 1215.5,974026 1.92175e+06 1215.5,974025 1.92175e+06 1215.5,974025 1.92175e+06 1215.5,974007 1.92176e+06 1215.5,974000 1.92177e+06 1215.5,973997 1.92177e+06 1215.5,973996 1.92178e+06 1215.5,973994 1.92179e+06 1215.5,973995 1.9218e+06 1215.5,973993 1.92182e+06 1215.5,973989 1.92182e+06 1215.5,973983 1.92183e+06 1215.5,973975 1.92184e+06 1215.5,973964 1.92184e+06 1215.5,973950 1.92184e+06 1215.5,973944 1.92184e+06 1215.5,973925 1.92185e+06 1215.5,973924 1.92185e+06 1215.5,973921 1.92185e+06 1215.5,973907 1.92186e+06 1215.5,973900 1.92186e+06 1215.5,973895 1.92187e+06 1215.5,973891 1.92188e+06 1215.5,973888 1.92189e+06 1215.5,973887 1.9219e+06 1215.5,973885 1.92191e+06 1215.5,973886 1.92192e+06 1215.5,973886 1.92194e+06 1215.5,973888 1.92195e+06 1215.5,973888 1.92196e+06 1215.5,973888 1.92198e+06 1215.5,973889 1.92199e+06 1215.5,973888 1.922e+06 1215.5,973891 1.92202e+06 1215.5,973893 1.92202e+06 1215.5)
1646;LINESTRING(915225 1.92197e+06 1215.5,915230 1.92198e+06 1215.5,915250 1.92199e+06 1215.5,915268 1.922e+06 1215.5)
1647;LINESTRING(977625 1.92197e+06 1215.5,977640 1.92198e+06 1215.5,977650 1.92198e+06 1215.5,977654 1.92198e+06 1215.5,977675 1.92199e+06 1215.5,977683 1.922e+06 1215.5)
1648;LINESTRING(920600 1.92187e+06 1215.5,920603 1.92188e+06 1215.5,920603 1.92188e+06 1215.5,920604 1.9219e+06 1215.5,920603 1.9219e+06 1215.5,920600 1.92191e+06 1215.5,920597 1.92192e+06 1215.5,920596 1.92192e+06 1215.5,920587 1.92194e+06 1215.5,920575 1.92195e+06 1215.5,920574 1.92195e+06 1215.5,920573 1.92195e+06 1215.5,920562 1.92196e+06 1215.5)
1649;LINESTRING(977546 1.92195e+06 1215.5,977547 1.92195e+06 1215.5,977545 1.92192e+06 1215.5,977547 1.92192e+06 1215.5,977550 1.92191e+06 1215.5,977555 1.92191e+06 1215.5,977555 1.9219e+06 1215.5,977561 1.92189e+06 1215.5,977568 1.92188e+06 1215.5,977570 1.92187e+06 1215.5,977575 1.92186e+06 1215.5,977578 1.92185e+06 1215.5,977580 1.92185e+06 1215.5,977585 1.92183e+06 1215.5,977591 1.92182e+06 1215.5,977592 1.92182e+06 1215.5,977600 1.9218e+06 1215.5,977600 1.9218e+06 1215.5,977600 1.9218e+06 1215.5,977602 1.92178e+06 1215.5,977602 1.92178e+06 1215.5,977602 1.92175e+06 1215.5,977602 1.92175e+06 1215.5,977603 1.92173e+06 1215.5,977603 1.92172e+06 1215.5,977607 1.92171e+06 1215.5,977607 1.9217e+06 1215.5,977612 1.92169e+06 1215.5,977612 1.92168e+06 1215.5,977614 1.92166e+06 1215.5,977614 1.92165e+06 1215.5,977612 1.92164e+06 1215.5,977609 1.92162e+06 1215.5,977600 1.92161e+06 1215.5,977595 1.9216e+06 1215.5,977577 1.92158e+06 1215.5,977575 1.92158e+06 1215.5,977575 1.92157e+06 1215.5,977460 1.92155e+06 1215.5,977475 1.92155e+06 1215.5,977477 1.92155e+06 1215.5,977500 1.92156e+06 1215.5,977513 1.92156e+06 1215.5,977525 1.92157e+06 1215.5,977542 1.92157e+06 1215.5,977550 1.92157e+06 1215.5,977574 1.92157e+06 1215.5)
1650;LINESTRING(927332 1.92188e+06 1215.5,927325 1.92187e+06 1215.5,927319 1.92187e+06 1215.5,927300 1.92186e+06 1215.5,927290 1.92187e+06 1215.5,927275 1.92187e+06 1215.5,927273 1.92187e+06 1215.5,927269 1.92188e+06 1215.5,927258 1.92188e+06 1215.5,927250 1.92189e+06 1215.5,927241 1.92189e+06 1215.5,927225 1.9219e+06 1215.5,927220 1.9219e+06 1215.5,927200 1.92188e+06 1215.5,927192 1.92188e+06 1215.5,927175 1.92186e+06 1215.5,927157 1.92185e+06 1215.5,927150 1.92185e+06 1215.5,927090 1.92182e+06 1215.5,927100 1.92183e+06 1215.5,927114 1.92184e+06 1215.5,927125 1.92184e+06 1215.5,927146 1.92185e+06 1215.5)
1651;LINESTRING(927933 1.9219e+06 1215.5,927925 1.92189e+06 1215.5,927909 1.92188e+06 1215.5,927900 1.92187e+06 1215.5,927795 1.92185e+06 1215.5,927800 1.92185e+06 1215.5,927803 1.92185e+06 1215.5,927825 1.92186e+06 1215.5,927832 1.92186e+06 1215.5,927850 1.92186e+06 1215.5,927862 1.92186e+06 1215.5,927875 1.92186e+06 1215.5,927892 1.92187e+06 1215.5)
1652;LINESTRING(927359 1.92188e+06 1215.5,927369 1.92187e+06 1215.5,927375 1.92187e+06 1215.5,927384 1.92186e+06 1215.5,927400 1.92185e+06 1215.5,927403 1.92185e+06 1215.5,927410 1.92185e+06 1215.5,927420 1.92185e+06 1215.5,927425 1.92184e+06 1215.5,927436 1.92184e+06 1215.5,927450 1.92183e+06 1215.5,927452 1.92183e+06 1215.5,927456 1.92182e+06 1215.5,927468 1.92182e+06 1215.5,927475 1.92182e+06 1215.5,927484 1.92181e+06 1215.5,927495 1.9218e+06 1215.5,927497 1.9218e+06 1215.5,927500 1.92179e+06 1215.5,927511 1.92179e+06 1215.5,927522 1.92178e+06 1215.5,927523 1.92177e+06 1215.5,927525 1.92177e+06 1215.5,927539 1.92176e+06 1215.5,927550 1.92177e+06 1215.5,927565 1.92177e+06 1215.5,927575 1.92177e+06 1215.5,927593 1.92177e+06 1215.5,927600 1.92177e+06 1215.5,927625 1.92177e+06 1215.5,927625 1.92177e+06 1215.5,927626 1.92178e+06 1215.5,927650 1.92179e+06 1215.5,927662 1.9218e+06 1215.5)
1653;LINESTRING(978254 1.92188e+06 1215.5,978250 1.92187e+06 1215.5,978234 1.92185e+06 1215.5,978229 1.92183e+06 1215.5,978228 1.92182e+06 1215.5,978225 1.92182e+06 1215.5,978122 1.9218e+06 1215.5,978125 1.9218e+06 1215.5,978127 1.9218e+06 1215.5,978150 1.9218e+06 1215.5,978155 1.9218e+06 1215.5,978175 1.92181e+06 1215.5,978184 1.92181e+06 1215.5,978200 1.92181e+06 1215.5,978221 1.92182e+06 1215.5)
1654;LINESTRING(920575 1.92182e+06 1215.5,920576 1.92182e+06 1215.5,920577 1.92183e+06 1215.5,920594 1.92185e+06 1215.5)
1655;LINESTRING(927750 1.92182e+06 1215.5,927751 1.92182e+06 1215.5,927775 1.92184e+06 1215.5,927795 1.92185e+06 1215.5)
1656;LINESTRING(922492 1.92182e+06 1215.5,922475 1.9218e+06 1215.5,922474 1.9218e+06 1215.5,922450 1.92178e+06 1215.5,922446 1.92178e+06 1215.5,922425 1.92176e+06 1215.5,922376 1.92175e+06 1215.5,922400 1.92176e+06 1215.5,922410 1.92176e+06 1215.5)
1657;LINESTRING(924875 1.92159e+06 1215.5,924893 1.9216e+06 1215.5,924890 1.92161e+06 1215.5,924890 1.92162e+06 1215.5,924883 1.92163e+06 1215.5,924875 1.92164e+06 1215.5,924870 1.92165e+06 1215.5,924865 1.92165e+06 1215.5,924856 1.92166e+06 1215.5,924850 1.92166e+06 1215.5,924841 1.92167e+06 1215.5,924827 1.92168e+06 1215.5,924826 1.92168e+06 1215.5,924825 1.92168e+06 1215.5,924812 1.92169e+06 1215.5,924800 1.9217e+06 1215.5,924799 1.9217e+06 1215.5,924797 1.9217e+06 1215.5,924785 1.92171e+06 1215.5,924775 1.92172e+06 1215.5,924770 1.92172e+06 1215.5,924761 1.92172e+06 1215.5,924754 1.92173e+06 1215.5,924750 1.92173e+06 1215.5,924738 1.92174e+06 1215.5,924725 1.92174e+06 1215.5,924721 1.92175e+06 1215.5,924713 1.92175e+06 1215.5,924704 1.92175e+06 1215.5,924700 1.92176e+06 1215.5,924687 1.92176e+06 1215.5,924675 1.92177e+06 1215.5,924674 1.92177e+06 1215.5,924673 1.92178e+06 1215.5,924661 1.92179e+06 1215.5,924659 1.9218e+06 1215.5,924657 1.92181e+06 1215.5,924650 1.92182e+06 1215.5,924636 1.9218e+06 1215.5,924625 1.92179e+06 1215.5,924619 1.92178e+06 1215.5,924600 1.92175e+06 1215.5,924599 1.92175e+06 1215.5,924597 1.92175e+06 1215.5,924580 1.92172e+06 1215.5,924575 1.92172e+06 1215.5,924558 1.9217e+06 1215.5,924550 1.92169e+06 1215.5,924541 1.92168e+06 1215.5,924535 1.92166e+06 1215.5,924531 1.92165e+06 1215.5,924527 1.92163e+06 1215.5,924526 1.92162e+06 1215.5,924525 1.92161e+06 1215.5,924524 1.9216e+06 1215.5,924524 1.9216e+06 1215.5,924523 1.92158e+06 1215.5,924523 1.92157e+06 1215.5,924522 1.92155e+06 1215.5,924523 1.92155e+06 1215.5,924524 1.92152e+06 1215.5,924524 1.92152e+06 1215.5,924525 1.92152e+06 1215.5,924527 1.9215e+06 1215.5,924527 1.9215e+06 1215.5,924531 1.92148e+06 1215.5,924532 1.92148e+06 1215.5,924535 1.92146e+06 1215.5,924539 1.92145e+06 1215.5,924543 1.92144e+06 1215.5,924550 1.92143e+06 1215.5,924554 1.92143e+06 1215.5,924561 1.92142e+06 1215.5,924570 1.92142e+06 1215.5,924575 1.92142e+06 1215.5,924589 1.92141e+06 1215.5,924600 1.92141e+06 1215.5,924611 1.92141e+06 1215.5,924625 1.92141e+06 1215.5,924635 1.92141e+06 1215.5,924650 1.92141e+06 1215.5,924659 1.92141e+06 1215.5,924675 1.92141e+06 1215.5,924684 1.92141e+06 1215.5,924700 1.92141e+06 1215.5,924716 1.92142e+06 1215.5,924725 1.92142e+06 1215.5,924730 1.92142e+06 1215.5,924762 1.92152e+06 1215.5,924750 1.9215e+06 1215.5,924748 1.9215e+06 1215.5,924747 1.9215e+06 1215.5,924742 1.92148e+06 1215.5,924740 1.92147e+06 1215.5,924739 1.92145e+06 1215.5,924732 1.92143e+06 1215.5)
1658;LINESTRING(927050 1.92179e+06 1215.5,927071 1.9218e+06 1215.5,927075 1.9218e+06 1215.5,927090 1.92182e+06 1215.5)
1659;LINESTRING(920747 1.92145e+06 1215.5,920725 1.92144e+06 1215.5,920715 1.92144e+06 1215.5,920700 1.92144e+06 1215.5,920691 1.92144e+06 1215.5,920679 1.92145e+06 1215.5,920677 1.92145e+06 1215.5,920675 1.92147e+06 1215.5,920675 1.92147e+06 1215.5,920675 1.92148e+06 1215.5,920674 1.9215e+06 1215.5,920674 1.9215e+06 1215.5,920670 1.92152e+06 1215.5,920667 1.92152e+06 1215.5,920662 1.92154e+06 1215.5,920650 1.92155e+06 1215.5,920649 1.92155e+06 1215.5,920649 1.92155e+06 1215.5,920640 1.92156e+06 1215.5,920634 1.92158e+06 1215.5,920632 1.92158e+06 1215.5,920632 1.9216e+06 1215.5,920632 1.92161e+06 1215.5,920633 1.92162e+06 1215.5,920634 1.92163e+06 1215.5,920631 1.92165e+06 1215.5,920631 1.92166e+06 1215.5,920625 1.92167e+06 1215.5,920624 1.92167e+06 1215.5,920623 1.92168e+06 1215.5,920615 1.92169e+06 1215.5,920610 1.9217e+06 1215.5,920606 1.92171e+06 1215.5,920600 1.92171e+06 1215.5,920596 1.92172e+06 1215.5,920594 1.92172e+06 1215.5,920586 1.92174e+06 1215.5,920575 1.92175e+06 1215.5,920574 1.92175e+06 1215.5,920574 1.92175e+06 1215.5,920565 1.92177e+06 1215.5,920562 1.92178e+06 1215.5,920561 1.92179e+06 1215.5,920561 1.9218e+06 1215.5)
1660;LINESTRING(978075 1.92177e+06 1215.5,978084 1.92178e+06 1215.5,978100 1.92179e+06 1215.5,978122 1.9218e+06 1215.5)
1661;LINESTRING(927002 1.92178e+06 1215.5,927000 1.92177e+06 1215.5,926982 1.92175e+06 1215.5,926975 1.92174e+06 1215.5,926970 1.92172e+06 1215.5,926963 1.92171e+06 1215.5,926956 1.9217e+06 1215.5,926950 1.92169e+06 1215.5,926941 1.92168e+06 1215.5,926944 1.92167e+06 1215.5,926945 1.92165e+06 1215.5,926947 1.92165e+06 1215.5,926950 1.92164e+06 1215.5,926955 1.92163e+06 1215.5,926956 1.92162e+06 1215.5,926959 1.92161e+06 1215.5,926962 1.9216e+06 1215.5,926959 1.92158e+06 1215.5,926958 1.92158e+06 1215.5,926950 1.92156e+06 1215.5,926945 1.92155e+06 1215.5,926925 1.92153e+06 1215.5,926922 1.92152e+06 1215.5,926900 1.9215e+06 1215.5,926895 1.9215e+06 1215.5,926875 1.92149e+06 1215.5,926851 1.92148e+06 1215.5,926850 1.92147e+06 1215.5,926796 1.92145e+06 1215.5,926800 1.92145e+06 1215.5,926805 1.92146e+06 1215.5,926825 1.92146e+06 1215.5,926849 1.92147e+06 1215.5)
1662;LINESTRING(912775 1.92172e+06 1215.5,912775 1.92172e+06 1215.5,912800 1.92174e+06 1215.5,912819 1.92174e+06 1215.5,912825 1.92175e+06 1215.5,912843 1.92174e+06 1215.5,912850 1.92174e+06 1215.5,912866 1.92174e+06 1215.5,912875 1.92174e+06 1215.5,912889 1.92174e+06 1215.5,912900 1.92174e+06 1215.5,912912 1.92174e+06 1215.5,912925 1.92174e+06 1215.5,912935 1.92174e+06 1215.5,912950 1.92173e+06 1215.5,912956 1.92173e+06 1215.5,912967 1.92172e+06 1215.5,912972 1.92172e+06 1215.5,912975 1.92172e+06 1215.5,912987 1.92171e+06 1215.5,912998 1.9217e+06 1215.5,912999 1.9217e+06 1215.5,913000 1.9217e+06 1215.5,913007 1.92168e+06 1215.5,913012 1.92168e+06 1215.5,913015 1.92167e+06 1215.5,913025 1.92165e+06 1215.5,913027 1.92165e+06 1215.5,913032 1.92165e+06 1215.5,913043 1.92164e+06 1215.5,913050 1.92164e+06 1215.5,913062 1.92164e+06 1215.5,913075 1.92164e+06 1215.5,913085 1.92163e+06 1215.5,913100 1.92163e+06 1215.5,913108 1.92163e+06 1215.5,913125 1.92163e+06 1215.5,913130 1.92163e+06 1215.5,913150 1.92163e+06 1215.5,913150 1.92163e+06 1215.5,913151 1.92162e+06 1215.5,913167 1.92162e+06 1215.5,913175 1.92161e+06 1215.5,913181 1.92161e+06 1215.5,913187 1.9216e+06 1215.5,913193 1.92159e+06 1215.5,913200 1.92158e+06 1215.5,913203 1.92158e+06 1215.5,913205 1.92158e+06 1215.5,913211 1.92156e+06 1215.5,913215 1.92155e+06 1215.5,913215 1.92154e+06 1215.5,913215 1.92152e+06 1215.5,913211 1.92151e+06 1215.5,913207 1.9215e+06 1215.5,913200 1.92149e+06 1215.5,913196 1.92148e+06 1215.5,913188 1.92146e+06 1215.5,913181 1.92145e+06 1215.5,913175 1.92144e+06 1215.5,913153 1.92142e+06 1215.5,913150 1.92142e+06 1215.5,913129 1.9214e+06 1215.5,913125 1.92139e+06 1215.5,913104 1.92138e+06 1215.5,913100 1.92137e+06 1215.5,912950 1.92137e+06 1215.5,912971 1.92138e+06 1215.5,912975 1.92138e+06 1215.5,912976 1.92138e+06 1215.5,913000 1.92138e+06 1215.5,913004 1.92138e+06 1215.5,913025 1.92138e+06 1215.5,913026 1.92138e+06 1215.5,913050 1.92138e+06 1215.5,913051 1.92138e+06 1215.5,913054 1.92138e+06 1215.5,913072 1.92137e+06 1215.5,913075 1.92137e+06 1215.5,913097 1.92137e+06 1215.5)
1663;LINESTRING(922300 1.92172e+06 1215.5,922310 1.92172e+06 1215.5,922325 1.92173e+06 1215.5,922336 1.92174e+06 1215.5,922350 1.92174e+06 1215.5,922374 1.92175e+06 1215.5,922375 1.92175e+06 1215.5,922376 1.92175e+06 1215.5)
